Member State,Member State Code,Category,Year,Month,Thousand tonnes
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,August,0.71
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,September,0.72
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,October,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,November,0.84
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2012,December,1.01
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,January,0.65
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,February,0.73
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,March,0.90
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,April,0.75
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,May,0.79
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,June,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,July,0.62
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,August,0.72
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,September,0.73
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,October,0.83
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,November,0.93
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2011,December,1.01
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,January,0.72
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,February,0.73
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,March,0.95
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,April,0.69
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,May,0.86
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,June,0.81
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,July,0.71
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,August,0.67
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,September,0.84
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,October,0.92
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,November,0.84
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2010,December,1.01
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,January,0.79
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,February,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,March,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,April,0.90
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,May,0.82
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,June,0.91
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,July,0.94
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,August,0.76
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,September,0.82
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,October,0.94
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,November,1.03
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2009,December,1.05
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,January,0.56
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,February,0.66
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,March,0.60
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,April,0.61
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,May,0.71
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,June,0.72
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,July,0.73
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,August,0.62
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,September,0.78
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,October,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,November,0.77
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2008,December,0.96
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,January,0.49
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,February,0.62
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,March,0.60
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,April,0.59
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,May,0.72
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,June,0.72
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,July,0.71
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,August,0.71
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,September,0.72
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,October,0.79
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,November,0.74
Romania,RO,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2007,December,0.83
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,January,1.69
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,February,1.70
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,March,2.04
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,April,1.86
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,May,1.76
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,June,1.61
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,July,1.83
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,August,1.11
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2022,September,1.40
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,January,1.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,February,1.56
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,March,2.04
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,April,2.06
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,May,1.83
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,June,1.42
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,July,1.17
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,August,0.97
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,September,1.46
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,October,1.46
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,November,1.23
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2021,December,1.55
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,January,1.64
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,February,1.68
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,March,1.78
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,April,2.05
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,May,1.71
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,June,1.48
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,July,1.31
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,August,1.20
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,September,1.28
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,October,1.09
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,November,1.12
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2020,December,1.17
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,January,1.46
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,February,1.12
Sweden,SE,"Butter, incl. dehydrated butter and ghee, and other fats and oils derived from milk; dairy spreads",2019,March,1.44
