Year,Week,State,Product,Begin Date,End Date,Price (�/100kg),country_codes
2017,32,Italy,BUTTER,07/08/2017,13/08/2017,610,ITA
2017,32,Latvia,BUTTER,07/08/2017,13/08/2017,553,LVA
2017,32,Netherlands,BUTTER,07/08/2017,13/08/2017,665,NLD
2017,32,Poland,BUTTER,07/08/2017,13/08/2017,552.15,POL
2017,32,Portugal,BUTTER,07/08/2017,13/08/2017,591.91,PRT
2017,31,Belgium,BUTTER,31/07/2017,06/08/2017,632.11,BEL
2017,31,Denmark,BUTTER,31/07/2017,06/08/2017,492.22,DNK
2017,31,Germany,BUTTER,31/07/2017,06/08/2017,655,DEU
2017,31,Estonia,BUTTER,31/07/2017,06/08/2017,618.57,EST
2017,31,Ireland,BUTTER,31/07/2017,06/08/2017,591.75,IRL
2017,31,Spain,BUTTER,31/07/2017,06/08/2017,554.37,ESP
2017,31,France,BUTTER,31/07/2017,06/08/2017,614.2,FRA
2017,31,Italy,BUTTER,31/07/2017,06/08/2017,610,ITA
2017,31,Latvia,BUTTER,31/07/2017,06/08/2017,544,LVA
2017,31,Netherlands,BUTTER,31/07/2017,06/08/2017,650,NLD
2017,31,Slovakia,BUTTER,31/07/2017,06/08/2017,597.56,SVK
2017,30,Belgium,BUTTER,24/07/2017,30/07/2017,623.06,BEL
2017,30,Czechia,BUTTER,24/07/2017,30/07/2017,489.76,CZE
2017,30,Denmark,BUTTER,24/07/2017,30/07/2017,492.31,DNK
2017,30,Germany,BUTTER,24/07/2017,30/07/2017,637,DEU
2017,30,Estonia,BUTTER,24/07/2017,30/07/2017,502.07,EST
2017,30,Ireland,BUTTER,24/07/2017,30/07/2017,519.21,IRL
2017,30,Spain,BUTTER,24/07/2017,30/07/2017,468.66,ESP
2017,30,France,BUTTER,24/07/2017,30/07/2017,640.9,FRA
2017,30,Italy,BUTTER,24/07/2017,30/07/2017,596,ITA
2017,30,Latvia,BUTTER,24/07/2017,30/07/2017,534,LVA
2017,30,Netherlands,BUTTER,24/07/2017,30/07/2017,630,NLD
2017,30,Portugal,BUTTER,24/07/2017,30/07/2017,539.47,PRT
2017,29,Belgium,BUTTER,17/07/2017,23/07/2017,616.43,BEL
2017,29,Czechia,BUTTER,17/07/2017,23/07/2017,479.81,CZE
2017,29,Denmark,BUTTER,17/07/2017,23/07/2017,485.83,DNK
2017,29,Germany,BUTTER,17/07/2017,23/07/2017,627,DEU
2017,29,Estonia,BUTTER,17/07/2017,23/07/2017,590.29,EST
2017,29,Ireland,BUTTER,17/07/2017,23/07/2017,519.21,IRL
2017,29,Spain,BUTTER,17/07/2017,23/07/2017,461.44,ESP
2017,29,France,BUTTER,17/07/2017,23/07/2017,629.4,FRA
2017,29,Italy,BUTTER,17/07/2017,23/07/2017,596,ITA
2017,29,Latvia,BUTTER,17/07/2017,23/07/2017,532,LVA
2017,29,Netherlands,BUTTER,17/07/2017,23/07/2017,619,NLD
2017,28,Belgium,BUTTER,10/07/2017,16/07/2017,609.03,BEL
2017,28,Denmark,BUTTER,10/07/2017,16/07/2017,485.83,DNK
2017,28,Germany,BUTTER,10/07/2017,16/07/2017,622,DEU
2017,28,Estonia,BUTTER,10/07/2017,16/07/2017,457.01,EST
2017,28,Ireland,BUTTER,10/07/2017,16/07/2017,519.21,IRL
